ZoneName	Time	SystemTime	Frame	Velocity	LaneName	LanePos	LaneIndex	LaneCount	LaneHeading	SpeedLimit	Steer	Accel	Brake	Gear	Horn	SubjectEngineRPM	SubjectHeading	SubjectPitch	SubjectRoll	SubjectX	SubjectY	SubjectZ	Signal	LatAccel	LongAccel	Collision	CollisionAngle	CollisionVelocity	VehAhead	HeadwayTime	HeadwayDist	TTC	TerrainType	CultureType	Slip	DigitalInputs	DigitalInputs2	ActiveTrigger	EntityName	DistToEntity	TimeToEntity	EntityVelocity	EntityAccel	EntityHeading	EntityX	EntityY	EntityZ	GrabData	FalseColumn	MissColumn	TempColumn	EventType	
Unknown	79.63493	01/03/0118 08:59.21	00004778	13.847	Inter618t1-0	1.006	1	2	264.811	24.444	-9.9	0.333	0.000	D	F	2470.7	266.923	0.316	-0.949	922.890	1303.135	0.111	-	-0.446	1.336	-	-	-	Ambient340	3.950	54.703	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	79.65160	01/03/0118 08:59.21	00004779	13.869	Inter618t1-0	1.014	1	2	264.783	24.444	-10.4	0.332	0.000	D	F	2473.7	266.892	0.317	-0.950	922.659	1303.122	0.112	-	-0.462	1.337	-	-	-	Ambient340	3.956	54.863	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	79.66826	01/03/0118 08:59.21	00004780	13.892	Inter618t1-0	1.022	1	2	264.743	24.444	-10.9	0.333	0.000	D	F	2476.6	266.861	0.317	-0.951	922.428	1303.109	0.112	-	-0.479	1.338	-	-	-	Ambient340	3.963	55.053	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	79.68493	01/03/0118 08:59.21	00004781	13.914	Inter618t1-0	1.030	1	2	264.713	24.444	-11.5	0.333	0.000	D	F	2479.2	266.828	0.317	-0.951	922.197	1303.096	0.113	-	-0.497	1.338	-	-	-	Ambient340	3.967	55.202	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	79.70159	01/03/0118 08:59.21	00004782	13.936	Inter618t1-0	1.038	1	2	264.670	24.444	-12.0	0.335	0.000	D	F	2482.0	266.795	0.318	-0.951	921.965	1303.083	0.113	-	-0.516	1.338	-	-	-	Ambient340	3.975	55.402	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	79.71826	01/03/0118 08:59.21	00004783	13.959	Inter618t1-0	1.046	1	2	264.652	24.444	-12.7	0.335	0.000	D	F	2484.7	266.759	0.318	-0.951	921.733	1303.069	0.113	-	-0.536	1.339	-	-	-	Ambient340	3.978	55.530	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	79.73492	01/03/0118 08:59.21	00004784	13.981	Inter618t1-0	1.054	1	2	264.627	24.444	-13.3	0.333	0.000	D	F	2487.4	266.723	0.318	-0.951	921.501	1303.056	0.114	-	-0.559	1.340	-	-	-	Ambient340	3.988	55.752	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	79.75159	01/03/0118 08:59.21	00004785	14.003	Inter618t1-0	1.062	1	2	264.583	24.444	-13.9	0.337	0.000	D	F	2490.1	266.685	0.317	-0.950	921.268	1303.042	0.114	-	-0.583	1.341	-	-	-	Ambient340	3.994	55.930	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	79.76826	01/03/0118 08:59.21	00004786	14.026	Inter618t1-0	1.070	1	2	264.543	24.444	-14.5	0.335	0.000	D	F	2492.7	266.645	0.316	-0.949	921.035	1303.028	0.115	-	-0.607	1.337	-	-	-	Ambient340	4.000	56.099	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	79.78493	01/03/0118 08:59.21	00004787	14.048	Inter618t1-0	1.078	1	2	264.507	24.444	-15.2	0.335	0.000	D	F	2495.3	266.604	0.315	-0.949	920.801	1303.013	0.115	-	-0.632	1.332	-	-	-	Ambient340	4.006	56.279	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	79.80160	01/03/0118 08:59.21	00004788	14.070	Inter618t1-0	1.086	1	2	264.478	24.444	-15.8	0.337	0.000	D	F	2497.8	266.560	0.314	-0.948	920.568	1302.999	0.116	-	-0.655	1.331	-	-	-	Ambient340	4.012	56.446	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	79.81826	01/03/0118 08:59.21	00004789	14.092	Inter618t1-0	1.094	1	2	264.442	24.444	-16.4	0.335	0.000	D	F	2500.4	266.515	0.313	-0.947	920.333	1302.984	0.116	-	-0.678	1.331	-	-	-	Ambient340	4.018	56.629	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	79.83493	01/03/0118 08:59.21	00004790	14.114	Inter618t1-0	1.102	1	2	264.414	24.444	-17.0	0.335	0.000	D	F	2503.1	266.468	0.313	-0.947	920.099	1302.969	0.116	-	-0.703	1.332	-	-	-	Ambient340	4.024	56.791	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	79.85160	01/03/0118 08:59.21	00004791	14.137	Inter618t1-0	1.110	1	2	264.373	24.444	-17.6	0.337	0.000	D	F	2505.9	266.419	0.314	-0.947	919.864	1302.954	0.117	-	-0.727	1.331	-	-	-	Ambient340	4.031	56.978	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	79.86826	01/03/0118 08:59.21	00004792	14.159	Inter618t1-0	1.117	1	2	264.342	24.444	-18.2	0.335	0.000	D	F	2508.7	266.368	0.315	-0.946	919.628	1302.939	0.117	-	-0.752	1.331	-	-	-	Ambient340	4.035	57.132	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	79.88493	01/03/0118 08:59.21	00004793	14.181	Inter618t1-0	1.125	1	2	264.298	24.444	-18.8	0.337	0.000	D	F	2511.6	266.315	0.316	-0.946	919.393	1302.923	0.118	-	-0.779	1.331	-	-	-	Ambient340	4.042	57.326	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	79.90160	01/03/0118 08:59.21	00004794	14.203	Inter618t1-0	1.132	1	2	264.273	24.444	-19.4	0.337	0.000	D	F	2514.4	266.260	0.316	-0.946	919.157	1302.908	0.118	-	-0.805	1.331	-	-	-	Ambient340	4.046	57.467	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	79.91827	01/03/0118 08:59.21	00004795	14.225	Inter618t1-0	1.140	1	2	264.227	24.444	-20.0	0.337	0.000	D	F	2517.1	266.203	0.317	-0.945	918.920	1302.891	0.119	-	-0.832	1.330	-	-	-	Ambient340	4.054	57.672	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	79.93493	01/03/0118 08:59.21	00004796	14.247	Inter618t1-0	1.147	1	2	264.203	24.444	-20.5	0.337	0.000	D	F	2519.7	266.143	0.318	-0.944	918.684	1302.875	0.119	-	-0.858	1.331	-	-	-	Ambient340	4.057	57.795	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	79.95160	01/03/0118 08:59.21	00004797	14.270	Inter618t1-0	1.155	1	2	264.167	24.444	-21.1	0.337	0.000	D	F	2522.3	266.082	0.318	-0.944	918.447	1302.859	0.119	-	-0.887	1.332	-	-	-	Ambient340	4.066	58.017	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	79.96827	01/03/0118 08:59.21	00004798	14.292	Inter618t1-0	1.162	1	2	264.127	24.444	-21.7	0.337	0.000	D	F	2524.7	266.019	0.319	-0.943	918.209	1302.842	0.120	-	-0.918	1.331	-	-	-	Ambient340	4.073	58.206	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	79.98493	01/03/0118 08:59.21	00004799	14.314	Inter618t1-0	1.169	1	2	264.092	24.444	-22.3	0.337	0.000	D	F	2527.2	265.954	0.318	-0.943	917.971	1302.824	0.120	-	-0.946	1.329	-	-	-	Ambient340	4.077	58.361	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.00160	01/03/0118 08:59.21	00004800	14.336	Inter618t1-0	1.176	1	2	264.052	24.444	-22.8	0.337	0.000	D	F	2529.7	265.887	0.318	-0.943	917.733	1302.807	0.121	-	-0.974	1.326	-	-	-	Ambient340	4.083	58.539	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.01826	01/03/0118 08:59.21	00004801	14.358	Inter618t1-0	1.183	1	2	264.017	24.444	-23.4	0.339	0.000	D	F	2532.5	265.817	0.317	-0.943	917.495	1302.789	0.121	-	-1.000	1.324	-	-	-	Ambient340	4.089	58.704	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.03493	01/03/0118 08:59.21	00004802	14.380	Inter618t1-0	1.190	1	2	263.979	24.444	-24.0	0.340	0.000	D	F	2535.3	265.746	0.317	-0.943	917.256	1302.771	0.122	-	-1.028	1.324	-	-	-	Ambient340	4.095	58.883	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.05160	01/03/0118 08:59.21	00004803	14.402	Inter618t1-0	1.196	1	2	263.949	24.444	-24.5	0.340	0.000	D	F	2538.0	265.672	0.316	-0.943	917.017	1302.753	0.122	-	-1.056	1.324	-	-	-	Ambient340	4.100	59.044	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.06827	01/03/0118 08:59.21	00004804	14.424	Inter618t1-0	1.203	1	2	263.909	24.444	-25.1	0.340	0.000	D	F	2540.6	265.597	0.315	-0.943	916.777	1302.734	0.123	-	-1.084	1.324	-	-	-	Ambient340	4.106	59.226	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.08494	01/03/0118 08:59.21	00004805	14.446	Inter618t1-0	1.209	1	2	263.875	24.444	-25.6	0.340	0.000	D	F	2543.4	265.519	0.314	-0.942	916.537	1302.715	0.123	-	-1.113	1.324	-	-	-	Ambient340	4.111	59.383	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.10160	01/03/0118 08:59.21	00004806	14.469	Inter618t1-0	1.215	1	2	263.832	24.444	-26.2	0.344	0.000	D	F	2546.1	265.440	0.313	-0.942	916.297	1302.695	0.124	-	-1.142	1.324	-	-	-	Ambient340	4.117	59.567	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.11827	01/03/0118 08:59.21	00004807	14.491	Inter618t1-0	1.221	1	2	263.800	24.444	-26.7	0.342	0.000	D	F	2548.8	265.358	0.313	-0.941	916.057	1302.675	0.124	-	-1.173	1.324	-	-	-	Ambient340	4.121	59.719	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.13493	01/03/0118 08:59.21	00004808	14.513	Inter618t1-0	1.227	1	2	263.754	24.444	-27.2	0.344	0.000	D	F	2551.5	265.274	0.312	-0.940	915.816	1302.655	0.124	-	-1.205	1.324	-	-	-	Ambient340	4.128	59.907	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.15160	01/03/0118 08:59.21	00004809	14.535	Inter618t1-0	1.233	1	2	263.723	24.444	-27.7	0.344	0.000	D	F	2554.1	265.189	0.311	-0.940	915.575	1302.635	0.125	-	-1.238	1.323	-	-	-	Ambient340	4.132	60.054	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.16827	01/03/0118 08:59.21	00004810	14.557	Inter618t1-0	1.238	1	2	263.674	24.444	-28.1	0.344	0.000	D	F	2556.9	265.101	0.310	-0.939	915.333	1302.614	0.125	-	-1.266	1.321	-	-	-	Ambient340	4.139	60.248	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.18494	01/03/0118 08:59.21	00004811	14.579	Inter618t1-0	1.243	1	2	263.646	24.444	-28.5	0.346	0.000	D	F	2559.5	265.011	0.309	-0.939	915.091	1302.592	0.126	-	-1.292	1.320	-	-	-	Ambient340	4.142	60.385	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.20161	01/03/0118 08:59.21	00004812	14.601	Inter618t1-0	1.248	1	2	263.595	24.444	-28.9	0.344	0.000	D	F	2562.1	264.920	0.308	-0.939	914.849	1302.571	0.126	-	-1.317	1.320	-	-	-	Ambient340	4.150	60.586	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.21827	01/03/0118 08:59.21	00004813	14.623	Inter618t1-0	1.253	1	2	263.569	24.444	-29.2	0.346	0.000	D	F	2564.7	264.827	0.307	-0.940	914.607	1302.548	0.127	-	-1.340	1.320	-	-	-	Ambient340	4.152	60.713	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.23494	01/03/0118 08:59.21	00004814	14.645	Inter618t1-0	1.258	1	2	263.535	24.444	-29.5	0.346	0.000	D	F	2567.3	264.732	0.306	-0.940	914.364	1302.526	0.127	-	-1.364	1.320	-	-	-	Ambient340	4.160	60.925	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.25160	01/03/0118 08:59.21	00004815	14.667	Inter618t1-0	1.262	1	2	263.497	24.444	-29.8	0.346	0.000	D	F	2570.1	264.635	0.305	-0.940	914.121	1302.503	0.128	-	-1.386	1.321	-	-	-	Ambient340	4.162	61.037	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.26827	01/03/0118 08:59.21	00004816	14.689	Inter618t1-0	1.267	1	2	263.466	24.444	-30.0	0.347	0.000	D	F	2572.9	264.537	0.305	-0.941	913.877	1302.479	0.128	-	-1.409	1.321	-	-	-	Ambient340	4.171	61.260	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.28494	01/03/0118 08:59.21	00004817	14.711	Inter618t1-0	1.271	1	2	263.419	24.444	-30.1	0.349	0.000	D	F	2575.7	264.437	0.304	-0.941	913.633	1302.456	0.128	-	-1.430	1.321	-	-	-	Ambient340	4.171	61.359	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.30161	01/03/0118 08:59.21	00004818	14.733	Inter618t1-0	1.274	1	2	263.377	24.444	-30.2	0.347	0.000	D	F	2578.4	264.336	0.302	-0.941	913.389	1302.431	0.129	-	-1.450	1.323	-	-	-	Ambient340	4.181	61.596	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.31828	01/03/0118 08:59.21	00004819	14.755	Inter618t1-0	1.278	1	2	263.336	24.444	-30.2	0.349	0.000	D	F	2581.0	264.233	0.300	-0.942	913.145	1302.407	0.129	-	-1.469	1.325	-	-	-	Ambient340	4.187	61.782	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.33494	01/03/0118 08:59.21	00004820	14.777	Inter618t1-0	1.281	1	2	263.300	24.444	-30.1	0.347	0.000	D	F	2583.6	264.130	0.298	-0.943	912.900	1302.381	0.129	-	-1.485	1.321	-	-	-	Ambient340	4.191	61.930	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.35161	01/03/0118 08:59.21	00004821	14.798	Inter618t1-0	1.284	1	2	263.252	24.444	-30.0	0.349	0.000	D	F	2586.1	264.026	0.295	-0.945	912.655	1302.356	0.130	-	-1.499	1.316	-	-	-	Ambient340	4.197	62.104	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.36827	01/03/0118 08:59.21	00004822	14.820	Inter618t1-0	1.287	1	2	263.210	24.444	-29.8	0.347	0.000	D	F	2588.5	263.921	0.293	-0.947	912.409	1302.330	0.130	-	-1.507	1.315	-	-	-	Ambient340	4.201	62.263	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.38494	01/03/0118 08:59.21	00004823	14.842	Inter618t1-0	1.290	1	2	263.172	24.444	-29.6	0.347	0.000	D	F	2591.1	263.815	0.291	-0.950	912.163	1302.303	0.131	-	-1.512	1.316	-	-	-	Ambient340	4.207	62.437	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.40161	01/03/0118 08:59.21	00004824	14.864	Inter618t1-0	1.292	1	2	263.142	24.444	-29.3	0.347	0.000	D	F	2593.8	263.709	0.290	-0.954	911.917	1302.276	0.131	-	-1.514	1.317	-	-	-	Ambient340	4.211	62.595	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.41827	01/03/0118 08:59.21	00004825	14.886	Inter618t1-0	1.294	1	2	263.096	24.444	-28.9	0.347	0.000	D	F	2596.6	263.603	0.289	-0.957	911.671	1302.249	0.131	-	-1.515	1.317	-	-	-	Ambient340	4.217	62.770	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.43494	01/03/0118 08:59.21	00004826	14.908	Inter618t1-0	1.296	1	2	263.055	24.444	-28.4	0.347	0.000	D	F	2599.4	263.497	0.289	-0.962	911.424	1302.221	0.132	-	-1.514	1.317	-	-	-	Ambient340	4.221	62.928	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.45161	01/03/0118 08:59.21	00004827	14.930	Inter618t1-0	1.298	1	2	263.010	24.444	-28.0	0.347	0.000	D	F	2602.1	263.391	0.289	-0.966	911.177	1302.193	0.132	-	-1.511	1.318	-	-	-	Ambient340	4.227	63.104	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.46828	01/03/0118 08:59.21	00004828	14.952	Inter618t1-0	1.299	1	2	262.974	24.444	-27.6	0.347	0.000	D	F	2604.8	263.286	0.289	-0.971	910.930	1302.164	0.133	-	-1.507	1.319	-	-	-	Ambient340	4.188	62.625	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.48494	01/03/0118 08:59.21	00004829	14.974	Inter618t1-0	1.300	1	2	262.930	24.444	-27.1	0.347	0.000	D	F	2607.6	263.181	0.288	-0.976	910.682	1302.135	0.133	-	-1.503	1.320	-	-	-	Ambient340	4.194	62.801	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.50161	01/03/0118 08:59.21	00004830	14.996	Inter618t1-0	1.301	1	2	262.895	24.444	-26.7	0.349	0.000	D	F	2610.4	263.077	0.288	-0.982	910.434	1302.105	0.133	-	-1.500	1.322	-	-	-	Ambient340	4.198	62.955	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.51828	01/03/0118 08:59.21	00004831	15.018	Inter618t1-0	1.302	1	2	262.850	24.444	-26.2	0.349	0.000	D	F	2613.1	262.974	0.287	-0.988	910.186	1302.075	0.134	-	-1.499	1.323	-	-	-	Ambient340	4.204	63.132	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.53494	01/03/0118 08:59.21	00004832	15.040	Inter618t1-0	1.302	1	2	262.816	24.444	-25.8	0.351	0.000	D	F	2615.8	262.871	0.286	-0.994	909.937	1302.044	0.134	-	-1.494	1.321	-	-	-	Ambient340	4.208	63.283	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.55161	01/03/0118 08:59.21	00004833	15.061	Inter618t1-0	1.302	1	2	262.767	24.444	-25.4	0.351	0.000	D	F	2618.8	262.770	0.284	-1.000	909.688	1302.013	0.134	-	-1.486	1.319	-	-	-	Ambient340	4.213	63.461	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.56828	01/03/0118 08:59.21	00004834	15.083	Inter618t1-0	1.302	1	2	262.728	24.444	-25.1	0.351	0.000	D	F	2622.1	262.671	0.282	-1.007	909.439	1301.982	0.135	-	-1.477	1.318	-	-	-	Ambient340	4.217	63.613	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.58495	01/03/0118 08:59.21	00004835	15.105	Inter618t1-0	1.302	1	2	262.676	24.444	-24.8	0.351	0.000	D	F	2625.6	262.572	0.281	-1.013	909.190	1301.950	0.135	-	-1.469	1.317	-	-	-	Ambient340	4.223	63.791	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.60161	01/03/0118 08:59.21	00004836	15.127	Inter618t1-0	1.302	1	2	262.638	24.444	-24.5	0.351	0.000	D	F	2629.1	262.475	0.279	-1.019	908.940	1301.917	0.135	-	-1.461	1.316	-	-	-	Ambient340	4.227	63.941	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.61828	01/03/0118 08:59.21	00004837	15.149	Inter618t1-0	1.301	1	2	262.589	24.444	-24.3	0.349	0.000	D	F	2632.5	262.379	0.277	-1.025	908.690	1301.884	0.136	-	-1.454	1.316	-	-	-	Ambient340	4.233	64.121	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.63495	01/03/0118 08:59.22	00004838	15.171	Inter618t1-0	1.300	1	2	262.554	24.444	-24.0	0.351	0.000	D	F	2635.9	262.284	0.276	-1.031	908.439	1301.851	0.136	-	-1.447	1.317	-	-	-	Ambient340	4.236	64.269	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.65161	01/03/0118 08:59.22	00004839	15.193	Inter618t1-0	1.299	1	2	262.507	24.444	-23.8	0.353	0.000	D	F	2639.4	262.190	0.275	-1.036	908.188	1301.817	0.136	-	-1.440	1.318	-	-	-	Ambient340	4.242	64.449	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.66828	01/03/0118 08:59.22	00004840	15.215	Inter618t1-0	1.298	1	2	262.474	24.444	-23.6	0.353	0.000	D	F	2642.8	262.097	0.274	-1.040	907.937	1301.783	0.137	-	-1.435	1.320	-	-	-	Ambient340	4.246	64.596	-	FREEWAY_SMOOTH	Urban	F	1111101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.68494	01/03/0118 08:59.22	00004841	15.237	Inter618t1-0	1.296	1	2	262.423	24.444	-23.4	0.353	0.000	D	F	2646.3	262.006	0.272	-1.045	907.686	1301.748	0.137	-	-1.430	1.324	-	-	-	Ambient340	4.251	64.775	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.70161	01/03/0118 08:59.22	00004842	15.259	Inter618t1-0	1.295	1	2	262.386	24.444	-23.1	0.354	0.000	D	F	2649.7	261.915	0.270	-1.049	907.434	1301.713	0.137	-	-1.425	1.323	-	-	-	Ambient340	4.255	64.921	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	80.71828	01/03/0118 08:59.22	00004843	15.280	Inter618t1-0	1.293	1	2	262.332	24.444	-22.9	0.354	0.000	D	F	2653.0	261.826	0.267	-1.053	907.182	1301.678	0.137	-	-1.418	1.318	-	-	-	Ambient340	4.260	65.101	-	FREEWAY_SMOOTH	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
